gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000072940	1171.570036	-0.702161232	0.110420719	-6.358962708	2.03E-10	3.49E-09	Gm10443
ENSMUSG00000020577	6638.095659	0.450045501	0.070801132	6.356473207	2.06E-10	3.54E-09	Tspan13
ENSMUSG00000046329	8973.671703	-0.43877681	0.069065818	-6.353024126	2.11E-10	3.62E-09	Slc25a23
ENSMUSG00000059248	2335.658191	-0.598534732	0.09421166	-6.353085522	2.11E-10	3.62E-09	Sep 09
ENSMUSG00000016619	1273.892294	0.576951318	0.090834752	6.351658434	2.13E-10	3.65E-09	Nup50
ENSMUSG00000027111	234.2092767	-1.131504225	0.178206845	-6.349386987	2.16E-10	3.70E-09	Itga6
ENSMUSG00000042978	6783.594293	0.498152215	0.078515096	6.344668006	2.23E-10	3.81E-09	Sbk1
ENSMUSG00000051331	2831.785956	0.487696473	0.076882005	6.343441173	2.25E-10	3.84E-09	Cacna1c
ENSMUSG00000047215	5681.09049	-0.491184028	0.077446005	-6.342277159	2.26E-10	3.86E-09	Rpl9
ENSMUSG00000041141	3242.881368	0.49315345	0.077780004	6.340362896	2.29E-10	3.91E-09	Pnmal1
ENSMUSG00000025968	2244.400088	-0.571034754	0.090075367	-6.339521809	2.30E-10	3.92E-09	Ndufs1
ENSMUSG00000054850	1040.546968	-0.717940075	0.113299191	-6.336674325	2.35E-10	3.99E-09	Smim10l2a
ENSMUSG00000038301	2872.072087	0.56985097	0.089934465	6.336291321	2.35E-10	4.00E-09	Snx10
ENSMUSG00000041297	791.2792339	0.679051767	0.107172113	6.336086375	2.36E-10	4.00E-09	Cdk13
ENSMUSG00000069072	1765.493193	-0.567317538	0.089620111	-6.33024807	2.45E-10	4.15E-09	Slc7a14
ENSMUSG00000041073	2684.364006	0.608302421	0.096112004	6.32909931	2.47E-10	4.18E-09	Nacad
ENSMUSG00000034781	4487.334385	0.494137358	0.078077311	6.328821442	2.47E-10	4.18E-09	Gna11
ENSMUSG00000054728	10087.8377	-0.430959082	0.068135533	-6.325026952	2.53E-10	4.28E-09	Phactr1
ENSMUSG00000033096	1262.841792	0.570188182	0.090172211	6.323324831	2.56E-10	4.33E-09	Apmap
ENSMUSG00000034158	2009.693475	0.795467381	0.125888474	6.318826164	2.64E-10	4.45E-09	Lrrc58
ENSMUSG00000078716	3237.115004	0.518793828	0.082145557	6.315543353	2.69E-10	4.54E-09	Tmem8b
ENSMUSG00000030452	833.1189493	0.667338904	0.105671935	6.315195273	2.70E-10	4.55E-09	Nipa2
ENSMUSG00000024958	1022.818492	-0.722961742	0.114489432	-6.314659146	2.71E-10	4.56E-09	Gpr137
ENSMUSG00000026558	2821.974183	-0.487647465	0.077259971	-6.311773892	2.76E-10	4.64E-09	Uck2
ENSMUSG00000055523	169.6534553	1.242252993	0.196819492	6.311636	2.76E-10	4.64E-09	Gucy2g
ENSMUSG00000022075	2815.992455	0.541058821	0.085733749	6.310919891	2.77E-10	4.66E-09	Rhobtb2
ENSMUSG00000085408	80.4733592	1.790583154	0.283871927	6.307714803	2.83E-10	4.75E-09	C530005A16Rik
ENSMUSG00000032009	4887.502197	0.552814785	0.087708734	6.302847646	2.92E-10	4.90E-09	Sesn3
ENSMUSG00000027950	2268.555118	0.557377121	0.088435147	6.302665203	2.93E-10	4.90E-09	Chrnb2
ENSMUSG00000054280	1223.139625	-0.648701224	0.102971455	-6.299816047	2.98E-10	4.99E-09	Prr14l
ENSMUSG00000052298	6182.298539	0.473334424	0.075187734	6.295367587	3.07E-10	5.13E-09	Cdc42se2
ENSMUSG00000038349	229.8473029	-1.046362307	0.166481553	-6.285154651	3.28E-10	5.47E-09	Plcl1
ENSMUSG00000038970	4508.916498	-0.478624792	0.076230999	-6.278611014	3.42E-10	5.70E-09	Lmtk2
ENSMUSG00000025236	536.1784736	0.766015242	0.122007407	6.27843228	3.42E-10	5.70E-09	Adpgk
ENSMUSG00000054986	164.3698129	1.312166018	0.209015277	6.277847426	3.43E-10	5.72E-09	Sec14l3
ENSMUSG00000048481	444.4686771	-1.001855552	0.159935584	-6.264119131	3.75E-10	6.24E-09	Mypop
ENSMUSG00000075470	1930.326713	0.714805994	0.114112263	6.264059388	3.75E-10	6.24E-09	Alg10b
ENSMUSG00000030720	194.5375553	-1.191762109	0.190285478	-6.26302186	3.78E-10	6.27E-09	Cln3
ENSMUSG00000020134	923.3742167	0.718741101	0.114786028	6.261573056	3.81E-10	6.33E-09	Peli1
ENSMUSG00000026121	765.8309265	0.753549168	0.12035431	6.261090026	3.82E-10	6.34E-09	Sema4c
ENSMUSG00000045994	7439.823706	-0.525233513	0.083887643	-6.261154726	3.82E-10	6.34E-09	B3gat1
ENSMUSG00000030213	2148.002741	-0.54781213	0.087533332	-6.258325996	3.89E-10	6.44E-09	Atf7ip
ENSMUSG00000026833	16104.45985	0.424454052	0.067839846	6.256707163	3.93E-10	6.50E-09	Olfm1
ENSMUSG00000039046	724.0463288	-0.765504278	0.122351773	-6.256585087	3.93E-10	6.50E-09	Usp6nl
ENSMUSG00000006818	4634.856596	0.452619303	0.072366289	6.254560089	3.99E-10	6.58E-09	Sod2
ENSMUSG00000083716	402.1396592	-0.979898766	0.156687119	-6.253856545	4.00E-10	6.61E-09	Gm13436
ENSMUSG00000074305	724.462898	0.790709059	0.126549393	6.248224846	4.15E-10	6.84E-09	Peak1
ENSMUSG00000038936	1181.588109	-0.618983707	0.099079166	-6.247364918	4.17E-10	6.88E-09	Sccpdh
ENSMUSG00000015488	1868.640801	0.595421992	0.095395006	6.241647438	4.33E-10	7.13E-09	Cacfd1
ENSMUSG00000021703	877.6665924	0.621003046	0.099504434	6.240958514	4.35E-10	7.15E-09	Serinc5
ENSMUSG00000030350	3513.302863	0.509541319	0.081744252	6.233359641	4.57E-10	7.50E-09	Prmt8
ENSMUSG00000024556	483.5130841	0.788902625	0.126608421	6.231043872	4.63E-10	7.60E-09	Me2
ENSMUSG00000029095	876.5510964	-0.688782301	0.110545132	-6.230779152	4.64E-10	7.61E-09	Ablim2
ENSMUSG00000019817	968.0779081	0.853810342	0.13704355	6.230211795	4.66E-10	7.63E-09	Plagl1
ENSMUSG00000046178	1307.549249	-0.614201289	0.098636387	-6.226924022	4.76E-10	7.79E-09	Nxph1
ENSMUSG00000026107	440.7480345	0.903333694	0.145117829	6.224829169	4.82E-10	7.88E-09	Nabp1
ENSMUSG00000071862	832.7637402	-0.933089038	0.149973671	-6.221685652	4.92E-10	8.04E-09	Lrrtm2
ENSMUSG00000062151	112.1929136	-1.628887387	0.261859981	-6.220451778	4.96E-10	8.09E-09	Unc13c
ENSMUSG00000053841	1210.208161	0.593938017	0.095518978	6.218010611	5.03E-10	8.21E-09	Txlna
ENSMUSG00000082609	296.2759002	-1.06383525	0.171140012	-6.216169067	5.09E-10	8.30E-09	Gm15464
ENSMUSG00000030107	146.7556341	1.706235184	0.274506515	6.215645502	5.11E-10	8.32E-09	Usp18
ENSMUSG00000021047	239.2549465	-1.061078892	0.170754978	-6.214043695	5.16E-10	8.40E-09	Nova1
ENSMUSG00000031446	2017.265403	0.51682238	0.083182716	6.21309814	5.19E-10	8.44E-09	Cul4a
ENSMUSG00000029608	4627.858107	0.483182566	0.077833627	6.207889617	5.37E-10	8.72E-09	Rph3a
ENSMUSG00000046324	1208.135227	0.591150413	0.095278593	6.204441025	5.49E-10	8.91E-09	Ermp1
ENSMUSG00000024998	461.7373494	0.859253964	0.138503463	6.203844621	5.51E-10	8.93E-09	Plce1
ENSMUSG00000081382	260.2485989	-1.17547524	0.189512384	-6.202630233	5.55E-10	8.99E-09	Rpl18-ps1
ENSMUSG00000023018	2558.658392	0.493041474	0.079508705	6.20110055	5.61E-10	9.07E-09	Smarcd1
ENSMUSG00000022089	356.7717314	0.901791999	0.145517946	6.197118813	5.75E-10	9.30E-09	Bin3
ENSMUSG00000034570	686.0869538	-0.727044138	0.117350772	-6.19547811	5.81E-10	9.39E-09	Inpp5j
ENSMUSG00000038048	259.2812114	-1.049711815	0.169535056	-6.191709475	5.95E-10	9.61E-09	Cntnap5c
ENSMUSG00000028703	1470.352509	0.643246188	0.103899711	6.191029641	5.98E-10	9.64E-09	Lrrc41
ENSMUSG00000019920	603.2909607	-0.865467616	0.139823641	-6.189708769	6.03E-10	9.71E-09	Lims1
ENSMUSG00000026546	108.1609113	1.611787212	0.26043713	6.188776591	6.06E-10	9.76E-09	Cfap45
ENSMUSG00000044835	563.5520418	-0.819887026	0.132598615	-6.18322465	6.28E-10	1.01E-08	Ankrd45
ENSMUSG00000024163	10934.87978	0.520228832	0.084218501	6.17713242	6.53E-10	1.05E-08	Mapk8ip3
ENSMUSG00000034189	1796.695467	0.59069489	0.095710028	6.171713687	6.76E-10	1.08E-08	Hsdl1
ENSMUSG00000029151	839.2968408	0.740523361	0.119998618	6.171099068	6.78E-10	1.09E-08	Slc30a3
ENSMUSG00000039001	1825.180543	-0.597216795	0.096783742	-6.170631385	6.80E-10	1.09E-08	Rps21
ENSMUSG00000031837	2075.262029	0.521865203	0.084584264	6.169767053	6.84E-10	1.10E-08	Necab2
ENSMUSG00000035621	1237.562177	-0.587998813	0.095319038	-6.168744742	6.88E-10	1.10E-08	Midn
ENSMUSG00000026437	196.4829246	1.118252255	0.18152844	6.160204185	7.27E-10	1.16E-08	Cdk18
ENSMUSG00000097987	383.6651701	-0.897894265	0.145804403	-6.158210918	7.36E-10	1.18E-08	Gm17786
ENSMUSG00000000056	3123.024374	-0.562354066	0.091342585	-6.156537704	7.44E-10	1.19E-08	Narf
ENSMUSG00000037509	2700.392102	0.485300644	0.078826834	6.156541109	7.44E-10	1.19E-08	Arhgef4
ENSMUSG00000022180	2607.148718	-0.550451662	0.089423309	-6.155572476	7.48E-10	1.19E-08	Slc7a8
ENSMUSG00000041084	922.4485189	-0.644444017	0.104708575	-6.154644132	7.52E-10	1.20E-08	Ostc
ENSMUSG00000032532	2897.518147	-0.65601004	0.106657685	-6.150612032	7.72E-10	1.23E-08	Cck
ENSMUSG00000060314	232.8527316	1.046369924	0.170138009	6.150124432	7.74E-10	1.23E-08	Zfp941
ENSMUSG00000059878	539.0618972	-0.746747837	0.121429118	-6.14966038	7.76E-10	1.23E-08	Zfp422
ENSMUSG00000063065	5277.400717	-0.514903623	0.08374482	-6.148483258	7.82E-10	1.24E-08	Mapk3
ENSMUSG00000081810	607.6981007	-0.803556933	0.130736283	-6.146395753	7.93E-10	1.26E-08	Gm11878
ENSMUSG00000016179	1890.203547	0.521991278	0.084977533	6.142697453	8.11E-10	1.28E-08	Camk1g
ENSMUSG00000040929	2863.238326	-0.731182373	0.119047201	-6.141953476	8.15E-10	1.29E-08	Rfx3
ENSMUSG00000067786	24597.34858	0.50153646	0.081669159	6.141075391	8.20E-10	1.30E-08	Nnat
ENSMUSG00000054263	639.6456039	-0.717072199	0.116797175	-6.139465272	8.28E-10	1.31E-08	Lifr
ENSMUSG00000034145	1197.479916	0.595536391	0.097003564	6.139324867	8.29E-10	1.31E-08	Tmem63c
ENSMUSG00000045438	904.1214259	-0.669725665	0.109110503	-6.138049468	8.35E-10	1.32E-08	Cox19
ENSMUSG00000025939	1131.826382	-0.641103978	0.104465389	-6.136998905	8.41E-10	1.33E-08	Ube2w
ENSMUSG00000030930	1391.159846	-0.541623063	0.08831215	-6.133052608	8.62E-10	1.36E-08	Chst15
ENSMUSG00000010663	8141.112702	0.457325216	0.074615671	6.12907734	8.84E-10	1.39E-08	Fads1
ENSMUSG00000023944	42076.40016	-0.400972393	0.065462558	-6.125217312	9.06E-10	1.42E-08	Hsp90ab1
ENSMUSG00000042870	814.3653564	0.75804684	0.123798421	6.123235103	9.17E-10	1.44E-08	Tom1
ENSMUSG00000074794	1005.917948	0.647097847	0.105725511	6.120545964	9.33E-10	1.46E-08	Arrdc3
ENSMUSG00000041798	76.15504773	1.849699278	0.302321142	6.118325918	9.46E-10	1.48E-08	Gck
ENSMUSG00000028698	929.2381488	0.817472511	0.133667267	6.115726999	9.61E-10	1.51E-08	Pik3r3
ENSMUSG00000027035	2210.508471	0.586457115	0.095935453	6.113038483	9.78E-10	1.53E-08	Cers6
ENSMUSG00000078652	3175.421739	0.533828767	0.087360161	6.110665978	9.92E-10	1.55E-08	Psme3
ENSMUSG00000040128	321.1460686	-0.977725256	0.160025372	-6.109813977	9.97E-10	1.56E-08	Pnrc1
ENSMUSG00000027253	73.48047124	-1.99598122	0.32671608	-6.10922247	1.00E-09	1.56E-08	Lrp4
ENSMUSG00000051256	563.7379482	0.753753716	0.123447255	6.105876697	1.02E-09	1.59E-08	Jagn1
ENSMUSG00000025352	836.2848871	0.64797618	0.106166383	6.10340262	1.04E-09	1.62E-08	Gdf11
ENSMUSG00000031323	28.35083582	3.157074158	0.517377802	6.102067287	1.05E-09	1.63E-08	Dmrtc1a
ENSMUSG00000001131	182.5994356	-1.189935742	0.195011589	-6.101871942	1.05E-09	1.63E-08	Timp1
ENSMUSG00000030029	463.5488436	-0.868293114	0.142308305	-6.101492899	1.05E-09	1.63E-08	Lrig1
ENSMUSG00000035686	163.2640087	1.2061327	0.197835445	6.096646128	1.08E-09	1.68E-08	Thrsp
ENSMUSG00000018398	1782.790473	-0.544957497	0.08940646	-6.095281029	1.09E-09	1.69E-08	Sep 08
ENSMUSG00000024013	44.4933671	2.348085232	0.38523035	6.095275806	1.09E-09	1.69E-08	Fgd2
ENSMUSG00000020255	1227.25524	0.599627484	0.098400544	6.093741567	1.10E-09	1.71E-08	D10Wsu102e
ENSMUSG00000002409	295.5219722	-0.966582902	0.158896917	-6.083081531	1.18E-09	1.83E-08	Dyrk1b
ENSMUSG00000063275	327.8541096	-0.973683881	0.160107986	-6.081419828	1.19E-09	1.84E-08	Hacd1
ENSMUSG00000024617	14268.4198	0.478490269	0.078688429	6.08082121	1.20E-09	1.85E-08	Camk2a
ENSMUSG00000057069	439.5493396	0.788767181	0.129813466	6.076158371	1.23E-09	1.90E-08	Ero1lb
ENSMUSG00000028337	1327.664679	-0.601812614	0.099208466	-6.066141713	1.31E-09	2.02E-08	Coro2a
ENSMUSG00000028029	748.5071891	-0.636267622	0.104917847	-6.064436516	1.32E-09	2.04E-08	Aimp1
ENSMUSG00000064284	257.5327401	0.960147397	0.158485336	6.058272765	1.38E-09	2.12E-08	Cdpf1
ENSMUSG00000022312	2792.370823	-0.558425168	0.09222341	-6.055134648	1.40E-09	2.16E-08	Eif3h
ENSMUSG00000031422	10443.80171	0.42852037	0.070794599	6.053009337	1.42E-09	2.19E-08	Morf4l2
ENSMUSG00000004768	630.067036	-0.7447252	0.123070775	-6.051194516	1.44E-09	2.21E-08	Rab23
ENSMUSG00000042404	583.5097073	-0.771102918	0.127453566	-6.050069385	1.45E-09	2.22E-08	Dennd4b
ENSMUSG00000036275	2949.772799	0.542085099	0.089617147	6.048899312	1.46E-09	2.24E-08	9530068E07Rik
ENSMUSG00000018322	845.4457258	-0.683352769	0.113014616	-6.04658754	1.48E-09	2.27E-08	Tomm34
ENSMUSG00000022377	2283.022447	-0.53838463	0.089099149	-6.042533898	1.52E-09	2.32E-08	Asap1
ENSMUSG00000022351	8180.499458	-0.453210123	0.075007824	-6.042171332	1.52E-09	2.33E-08	Sqle
ENSMUSG00000030067	1082.454607	-0.602944454	0.09979993	-6.041531824	1.53E-09	2.33E-08	Foxp1
ENSMUSG00000055805	852.7765594	-0.631576285	0.104556539	-6.040524003	1.54E-09	2.35E-08	Fmnl1
ENSMUSG00000034194	761.7193526	-0.648666981	0.107536289	-6.032075204	1.62E-09	2.47E-08	R3hcc1
ENSMUSG00000031167	2450.848074	0.507983943	0.084229009	6.030985622	1.63E-09	2.49E-08	Rbm3
ENSMUSG00000025937	214.8040236	1.040902815	0.172604757	6.030556951	1.63E-09	2.49E-08	Lactb2
ENSMUSG00000049630	461.6973014	-0.803727762	0.133324531	-6.028356178	1.66E-09	2.52E-08	C1ql3
ENSMUSG00000024646	1409.004262	-0.640718237	0.106289113	-6.028070224	1.66E-09	2.52E-08	Cyb5a
ENSMUSG00000009535	1777.140305	0.568893594	0.094422271	6.024993771	1.69E-09	2.57E-08	Rnmt
ENSMUSG00000025969	2537.842305	0.516786844	0.085808466	6.022562439	1.72E-09	2.61E-08	Nrp2
ENSMUSG00000052423	1190.139539	-0.5907718	0.098124389	-6.020641805	1.74E-09	2.64E-08	B4galt3
ENSMUSG00000020123	130.7335047	-1.302934902	0.216433871	-6.02001384	1.74E-09	2.64E-08	Avpr1a
ENSMUSG00000051359	13872.8698	0.409446696	0.068051811	6.016690632	1.78E-09	2.70E-08	Ncald
ENSMUSG00000015944	4453.635773	-0.44208992	0.073493675	-6.015346474	1.80E-09	2.72E-08	Castor2
ENSMUSG00000037465	436.005816	0.852255696	0.141747875	6.012476003	1.83E-09	2.76E-08	Klf10
ENSMUSG00000031996	18385.19107	0.40937422	0.068095127	6.011799094	1.83E-09	2.77E-08	Aplp2
ENSMUSG00000053137	483.0515531	0.782468535	0.130239385	6.007925604	1.88E-09	2.84E-08	Mapk11
ENSMUSG00000074736	674.5433848	-0.690193989	0.114909326	-6.006422744	1.90E-09	2.86E-08	Syndig1
ENSMUSG00000034252	917.8762771	-0.99438439	0.165663241	-6.002444363	1.94E-09	2.93E-08	Senp6
ENSMUSG00000020917	16441.06473	0.437788372	0.072943489	6.001747048	1.95E-09	2.94E-08	Acly
ENSMUSG00000020547	2294.545515	-0.565062591	0.094199479	-5.998574457	1.99E-09	3.00E-08	Bzw2
ENSMUSG00000074092	161.5689726	-1.169650831	0.195100893	-5.995107516	2.03E-09	3.06E-08	Gm6181
ENSMUSG00000032340	8571.100228	0.425341567	0.070962314	5.993907777	2.05E-09	3.08E-08	Neo1
ENSMUSG00000117810	334.2264771	-0.914809018	0.152621962	-5.993953991	2.05E-09	3.08E-08	AC166779.2
ENSMUSG00000034343	1016.91106	-0.597576119	0.099778453	-5.989029675	2.11E-09	3.17E-08	Ube2f
ENSMUSG00000021061	3285.284979	0.457199744	0.076379893	5.985865203	2.15E-09	3.23E-08	Sptb
ENSMUSG00000055866	482.4386023	0.983439277	0.164310371	5.985253828	2.16E-09	3.24E-08	Per2
ENSMUSG00000024926	1098.469967	-0.594422468	0.099355517	-5.982782707	2.19E-09	3.28E-08	Kat5
ENSMUSG00000025507	75.41576601	-1.72347512	0.288142707	-5.981324793	2.21E-09	3.31E-08	Pidd1
ENSMUSG00000028078	2836.873236	-0.48627684	0.081340084	-5.978317443	2.25E-09	3.37E-08	Dclk2
ENSMUSG00000032872	991.4802243	0.630685876	0.105507184	5.977658124	2.26E-09	3.38E-08	Cyb5r4
ENSMUSG00000025066	2136.890397	-0.512962312	0.085841784	-5.975671613	2.29E-09	3.42E-08	Sfr1
ENSMUSG00000026640	4386.62165	-0.538433352	0.090188324	-5.970100435	2.37E-09	3.54E-08	Plxna2
ENSMUSG00000039740	6353.049876	0.47041035	0.07880779	5.969084383	2.39E-09	3.55E-08	Alg2
ENSMUSG00000020019	117.741392	-1.464886439	0.245422492	-5.968835324	2.39E-09	3.56E-08	Ntn4
ENSMUSG00000030172	7924.44362	0.424243415	0.071148768	5.962765448	2.48E-09	3.69E-08	Erc1
ENSMUSG00000026434	3402.58731	-0.566629904	0.095097558	-5.958406493	2.55E-09	3.79E-08	Nucks1
ENSMUSG00000049339	5626.640007	0.501764176	0.084217493	5.95795671	2.55E-09	3.79E-08	Retreg2
ENSMUSG00000098557	2441.867488	-0.552193643	0.092743906	-5.95396147	2.62E-09	3.88E-08	Kctd12
ENSMUSG00000023009	689.2084713	-0.682412423	0.114717758	-5.948620648	2.70E-09	4.01E-08	Nckap5l
ENSMUSG00000003948	2463.604078	-0.495291349	0.083308767	-5.945248852	2.76E-09	4.09E-08	Mmd
ENSMUSG00000080776	680.1532554	-0.656734463	0.110587879	-5.938575439	2.88E-09	4.26E-08	Gm12174
ENSMUSG00000075595	764.0624473	-0.671952514	0.113265933	-5.932520911	2.98E-09	4.41E-08	Zfp652
ENSMUSG00000099492	551.4766187	-0.837769933	0.141284689	-5.929658338	3.04E-09	4.49E-08	Gm5525
ENSMUSG00000042680	1013.161229	0.603089563	0.101720552	5.928886058	3.05E-09	4.50E-08	Garem1
ENSMUSG00000066129	1845.719447	0.536790301	0.090556313	5.927696074	3.07E-09	4.53E-08	Kndc1
ENSMUSG00000070639	3919.996474	-0.56112919	0.09466516	-5.92751535	3.08E-09	4.53E-08	Lrrc8b
ENSMUSG00000026725	426.8412356	-0.835637684	0.141021646	-5.925598724	3.11E-09	4.58E-08	Tnn
ENSMUSG00000036052	3932.266318	0.481008332	0.081253938	5.919815656	3.22E-09	4.74E-08	Dnajb5
ENSMUSG00000004849	4244.026701	0.503292831	0.085033645	5.918749329	3.24E-09	4.77E-08	Ap1s1
ENSMUSG00000022978	103.1858042	-1.609962536	0.272170402	-5.915274115	3.31E-09	4.87E-08	Mis18a
ENSMUSG00000025268	1920.209886	-0.582572833	0.098517202	-5.913412274	3.35E-09	4.92E-08	Maged2
ENSMUSG00000074622	185.9671029	-1.072936465	0.181456918	-5.912899203	3.36E-09	4.93E-08	Mafb
ENSMUSG00000032878	1236.656239	-0.704444308	0.119141207	-5.912684	3.37E-09	4.93E-08	Ccdc85a
ENSMUSG00000050271	628.4701242	-0.746602629	0.126276647	-5.91243629	3.37E-09	4.94E-08	Prag1
ENSMUSG00000025362	2872.564177	-0.601192102	0.101706388	-5.911055493	3.40E-09	4.97E-08	Rps26
ENSMUSG00000033565	7305.998321	-0.40944096	0.069267772	-5.910987858	3.40E-09	4.97E-08	Rbfox2
ENSMUSG00000030226	563.3275945	-0.732168829	0.123906895	-5.909024096	3.44E-09	5.03E-08	Lmo3
ENSMUSG00000046721	406.9936587	-0.800634781	0.135556368	-5.906286775	3.50E-09	5.11E-08	Rpl14-ps1
ENSMUSG00000038894	1575.862034	0.567268699	0.096100726	5.902855524	3.57E-09	5.21E-08	Irs2
ENSMUSG00000058569	2974.117436	0.545492154	0.092414685	5.902656672	3.58E-09	5.22E-08	Tmed9
ENSMUSG00000091449	748.171047	-0.676825851	0.114675302	-5.90210654	3.59E-09	5.23E-08	Gm10269
ENSMUSG00000040385	4840.302038	0.511046965	0.086600479	5.901202525	3.61E-09	5.25E-08	Ppp1ca
ENSMUSG00000048758	4840.945942	-0.531997363	0.090184593	-5.898982821	3.66E-09	5.32E-08	Rpl29
ENSMUSG00000041649	447.536226	-0.938991572	0.159302148	-5.894406212	3.76E-09	5.47E-08	Klf8
ENSMUSG00000021124	1737.153154	-0.545962587	0.092642599	-5.893213179	3.79E-09	5.50E-08	Vti1b
ENSMUSG00000025037	1959.233593	0.589481356	0.100051879	5.891756957	3.82E-09	5.55E-08	Maoa
ENSMUSG00000037373	4597.784143	0.565673214	0.096027314	5.890753257	3.84E-09	5.57E-08	Ctbp1
ENSMUSG00000081895	201.377885	-1.026865129	0.174359683	-5.889349581	3.88E-09	5.62E-08	Rpl17-ps10
ENSMUSG00000073102	859.5955666	0.636855981	0.108159637	5.888111323	3.91E-09	5.66E-08	Drc1
ENSMUSG00000041530	3463.143232	-0.475587449	0.080794379	-5.886392783	3.95E-09	5.71E-08	Ago1
ENSMUSG00000043262	235.3203544	-0.993470561	0.168839208	-5.884122381	4.00E-09	5.79E-08	Uevld
ENSMUSG00000020456	3686.92362	-0.453892282	0.077144591	-5.883656562	4.01E-09	5.80E-08	Ogdh
ENSMUSG00000062461	427.591408	-0.832045722	0.141541809	-5.878444866	4.14E-09	5.98E-08	Gm5453
ENSMUSG00000033983	392.9976347	-0.79990561	0.136093395	-5.877622549	4.16E-09	6.00E-08	Coil
ENSMUSG00000002997	4629.1009	0.520980039	0.088640723	5.877434432	4.17E-09	6.00E-08	Prkar2b
ENSMUSG00000019039	429.1890639	-0.817646537	0.139147433	-5.876116558	4.20E-09	6.05E-08	Dalrd3
ENSMUSG00000024847	877.7343926	-0.648178079	0.110315237	-5.875689487	4.21E-09	6.06E-08	Aip
ENSMUSG00000020684	3361.651537	-0.500641908	0.085256057	-5.872215105	4.30E-09	6.18E-08	Rasl10b
ENSMUSG00000020846	845.474534	-0.608553241	0.103681972	-5.869421939	4.37E-09	6.28E-08	Rflnb
ENSMUSG00000025724	987.781968	0.578472488	0.098569309	5.868687664	4.39E-09	6.31E-08	Sec11a
ENSMUSG00000032898	3638.969319	-0.485732434	0.082790417	-5.867012799	4.44E-09	6.36E-08	Fbxo21
ENSMUSG00000016921	1856.993458	0.490743254	0.083662193	5.865770865	4.47E-09	6.41E-08	Srsf6
ENSMUSG00000043411	1314.381665	-0.607900756	0.103642478	-5.865363009	4.48E-09	6.42E-08	Usp48
ENSMUSG00000024517	536.8780763	-0.747500821	0.127494651	-5.862997495	4.55E-09	6.51E-08	Grp
ENSMUSG00000026626	931.9918935	-0.572407995	0.097675638	-5.860294407	4.62E-09	6.61E-08	Ppp2r5a
ENSMUSG00000046785	4320.866848	0.514839065	0.087936329	5.854679986	4.78E-09	6.83E-08	Epm2aip1
ENSMUSG00000021765	285.8228544	-0.875403751	0.149574244	-5.85263697	4.84E-09	6.91E-08	Fst
ENSMUSG00000029819	1125.644808	-0.774555188	0.132431838	-5.848708293	4.95E-09	7.07E-08	Npy
ENSMUSG00000082465	1432.42086	-0.576010317	0.098512619	-5.847071389	5.00E-09	7.13E-08	Rps6-ps3
ENSMUSG00000100351	208.5418916	-0.996334431	0.170398081	-5.847098881	5.00E-09	7.13E-08	Gm7867
ENSMUSG00000030872	1273.522551	0.56989654	0.097475772	5.846545518	5.02E-09	7.14E-08	Gga2
ENSMUSG00000028277	2713.18731	0.452317904	0.077370764	5.846108809	5.03E-09	7.16E-08	Ube2j1
ENSMUSG00000024008	1732.716194	0.552717675	0.094568064	5.844654654	5.08E-09	7.21E-08	Cpne5
ENSMUSG00000024665	12740.58542	0.449237388	0.076863751	5.844593584	5.08E-09	7.21E-08	Fads2
ENSMUSG00000034912	720.5434431	-0.871536354	0.149194134	-5.841626133	5.17E-09	7.34E-08	Mdga2
ENSMUSG00000060475	1329.219778	-0.562571112	0.096400943	-5.835742799	5.36E-09	7.59E-08	Wtap
ENSMUSG00000015709	9626.81134	0.395976169	0.067907227	5.831134421	5.51E-09	7.80E-08	Arnt2
ENSMUSG00000079481	936.8787435	0.659714509	0.113153066	5.830283971	5.53E-09	7.83E-08	Nhsl2
ENSMUSG00000084898	119.6338739	-1.551757825	0.266179328	-5.829745817	5.55E-09	7.85E-08	Gm12371
ENSMUSG00000044770	183.1387622	1.124784014	0.193022318	5.827222615	5.64E-09	7.97E-08	Scml4
ENSMUSG00000048796	398.7430582	0.850312511	0.146121038	5.819234011	5.91E-09	8.35E-08	Cyb561d1
ENSMUSG00000025892	1787.618335	-0.649499669	0.111641149	-5.817744403	5.96E-09	8.42E-08	Gria4
ENSMUSG00000111080	306.1415921	-0.957139758	0.164609033	-5.814624751	6.08E-09	8.57E-08	Gm20300
ENSMUSG00000031608	252.120612	-0.991219613	0.170558303	-5.811617468	6.19E-09	8.72E-08	Galnt7
ENSMUSG00000021973	980.497211	0.604346064	0.10401703	5.810068469	6.24E-09	8.79E-08	Micu2
ENSMUSG00000021598	1431.476297	0.562104715	0.096773862	5.808435296	6.31E-09	8.87E-08	Med10
ENSMUSG00000020932	1782.889985	-0.668773373	0.115156542	-5.807515238	6.34E-09	8.92E-08	Gfap
ENSMUSG00000032244	4274.515016	-0.453704298	0.07817396	-5.803777897	6.48E-09	9.11E-08	Fem1b
ENSMUSG00000035245	220.4541552	-0.981490148	0.169186309	-5.80123861	6.58E-09	9.24E-08	Eogt
ENSMUSG00000099471	1052.027332	-0.685223264	0.118129976	-5.800587527	6.61E-09	9.27E-08	Gm8451
