gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000023286	451.8633806	-0.922967416	0.182042102	-5.070076691	3.98E-07	1.77E-06	Ube2j2
ENSMUSG00000020196	1305.304703	-0.497280435	0.098106802	-5.068766145	4.00E-07	1.78E-06	Cabin1
ENSMUSG00000047155	219.7346803	-1.322616566	0.260932927	-5.06879903	4.00E-07	1.78E-06	Cyp4x1
ENSMUSG00000035047	377.7081781	-0.890920008	0.175774746	-5.068532479	4.01E-07	1.78E-06	Kri1
ENSMUSG00000002105	176.8804327	-1.27201759	0.251035912	-5.067074179	4.04E-07	1.79E-06	Slc39a13
ENSMUSG00000056962	345.1839767	-0.95133458	0.187763959	-5.066651701	4.05E-07	1.80E-06	Jmjd6
ENSMUSG00000031985	1148.183882	0.749341337	0.147922143	5.065782063	4.07E-07	1.80E-06	Gnpat
ENSMUSG00000031453	656.5929192	-0.704773415	0.139164657	-5.064313237	4.10E-07	1.82E-06	Rasa3
ENSMUSG00000024150	448.5049524	-0.757987307	0.149728331	-5.062417405	4.14E-07	1.84E-06	Mcfd2
ENSMUSG00000059003	1004.280336	-0.574853993	0.113626862	-5.059138175	4.21E-07	1.87E-06	Grin2a
ENSMUSG00000072714	27.15889828	3.722921614	0.736017043	5.058200282	4.23E-07	1.88E-06	Rpl21-ps4
ENSMUSG00000024384	362.2819915	-0.909062037	0.179739491	-5.057664477	4.24E-07	1.88E-06	Iws1
ENSMUSG00000032184	239.4130255	-1.143815622	0.226177817	-5.05715209	4.26E-07	1.89E-06	Lysmd2
ENSMUSG00000022433	2187.464233	-0.381938999	0.075542481	-5.055949883	4.28E-07	1.90E-06	Csnk1e
ENSMUSG00000102190	144.6935089	1.397731763	0.276566046	5.053880556	4.33E-07	1.92E-06	Gm38166
ENSMUSG00000025658	1647.23838	-0.525706334	0.104048896	-5.052493128	4.36E-07	1.93E-06	Cnksr2
ENSMUSG00000029055	517.903756	0.718460481	0.142198617	5.052513848	4.36E-07	1.93E-06	Plch2
ENSMUSG00000020785	547.4927238	-0.82083311	0.162576372	-5.048907785	4.44E-07	1.97E-06	Camkk1
ENSMUSG00000093661	172.7924756	1.276722561	0.252875443	5.048819859	4.45E-07	1.97E-06	Eif4e3
ENSMUSG00000090053	322.5685097	1.031659888	0.204432085	5.046467568	4.50E-07	1.99E-06	Palm2
ENSMUSG00000029713	4478.215524	-0.472297012	0.09360066	-5.045872655	4.51E-07	2.00E-06	Gnb2
ENSMUSG00000026342	458.2891269	-1.071697253	0.212400014	-5.045655277	4.52E-07	2.00E-06	Slc35f5
ENSMUSG00000025892	1148.224653	-0.523808762	0.103844672	-5.044156371	4.56E-07	2.01E-06	Gria4
ENSMUSG00000024302	1398.517172	0.508141782	0.10080772	5.040703061	4.64E-07	2.05E-06	Dtna
ENSMUSG00000020546	379.9862081	1.106521218	0.219528581	5.040442624	4.64E-07	2.05E-06	Stxbp4
ENSMUSG00000047613	101.4827373	-1.829881476	0.363176108	-5.038551371	4.69E-07	2.07E-06	A430005L14Rik
ENSMUSG00000054263	376.408115	-0.928418103	0.184263116	-5.038545559	4.69E-07	2.07E-06	Lifr
ENSMUSG00000034684	87.47149711	-2.000803413	0.397116791	-5.038324887	4.70E-07	2.07E-06	Sema3f
ENSMUSG00000081153	28.82047307	3.289351753	0.653215492	5.035630345	4.76E-07	2.10E-06	Gm11401
ENSMUSG00000005469	3803.368825	-0.353049955	0.070113255	-5.035423844	4.77E-07	2.10E-06	Prkaca
ENSMUSG00000021938	607.013221	-1.168113371	0.232124476	-5.032271435	4.85E-07	2.14E-06	Pspc1
ENSMUSG00000029787	880.3624291	0.646749755	0.128558358	5.0307873	4.88E-07	2.16E-06	Avl9
ENSMUSG00000022370	591.4425902	0.66313876	0.131826963	5.030372735	4.90E-07	2.16E-06	Mrpl13
ENSMUSG00000106010	11.35181099	7.710394953	1.533046591	5.029458985	4.92E-07	2.17E-06	Gm42616
ENSMUSG00000073490	18.80063364	4.193708337	0.833980711	5.028543567	4.94E-07	2.18E-06	Ifi207
ENSMUSG00000051232	334.0119681	-0.924956134	0.183957405	-5.028099491	4.95E-07	2.18E-06	Tmem199
ENSMUSG00000021692	89.76398823	-1.982470568	0.394298895	-5.027836992	4.96E-07	2.19E-06	Dimt1
ENSMUSG00000041794	556.988751	0.779927954	0.155158605	5.026649676	4.99E-07	2.20E-06	Myrip
ENSMUSG00000053436	595.718592	-0.83111477	0.165346464	-5.026504637	5.00E-07	2.20E-06	Mapk14
ENSMUSG00000097059	57.61283036	2.451470028	0.487878203	5.024758256	5.04E-07	2.22E-06	Fam120aos
ENSMUSG00000007603	347.8614092	-0.950752247	0.189218876	-5.024616297	5.04E-07	2.22E-06	Dus3l
ENSMUSG00000072772	107.6061467	1.494380434	0.29744175	5.024111216	5.06E-07	2.23E-06	Grcc10
ENSMUSG00000037022	179.0960298	-1.177356666	0.23439679	-5.022921455	5.09E-07	2.24E-06	Mmaa
ENSMUSG00000027004	98.12102728	-1.675591212	0.33359659	-5.02280678	5.09E-07	2.24E-06	Frzb
ENSMUSG00000020846	828.4371378	0.692179421	0.137828976	5.0220167	5.11E-07	2.25E-06	Rflnb
ENSMUSG00000026944	2125.546453	-0.423685953	0.084402786	-5.019810051	5.17E-07	2.28E-06	Abca2
ENSMUSG00000084291	61.78466568	2.466609072	0.491508004	5.018451483	5.21E-07	2.29E-06	Gm6654
ENSMUSG00000060530	171.3303132	-1.267832046	0.252784059	-5.015474681	5.29E-07	2.33E-06	A930017M01Rik
ENSMUSG00000027349	591.9231365	-0.791472483	0.157825288	-5.014864801	5.31E-07	2.33E-06	Fam98b
ENSMUSG00000008305	589.9987013	-1.098359178	0.219024676	-5.014773674	5.31E-07	2.33E-06	Tle1
ENSMUSG00000028542	231.1941114	-1.139200404	0.227188347	-5.014343477	5.32E-07	2.34E-06	Slc6a9
ENSMUSG00000101523	1182.119806	-0.566648111	0.113062165	-5.0118279	5.39E-07	2.37E-06	Gm10031
ENSMUSG00000104383	11.88032463	7.77306635	1.551293602	5.010699677	5.42E-07	2.38E-06	Gm37553
ENSMUSG00000022407	263.4187004	-1.005000024	0.200574027	-5.010618968	5.43E-07	2.38E-06	Adsl
ENSMUSG00000032264	134.5190286	-1.953917597	0.390226418	-5.007138175	5.52E-07	2.43E-06	Zw10
ENSMUSG00000039253	185.266141	-1.35759697	0.271143156	-5.006937992	5.53E-07	2.43E-06	Fn3krp
ENSMUSG00000015094	2797.684558	-0.456867496	0.091259491	-5.00624637	5.55E-07	2.44E-06	Npdc1
ENSMUSG00000040495	146.1566779	-2.047879203	0.409086595	-5.005979734	5.56E-07	2.44E-06	Chrm4
ENSMUSG00000087006	96.45132906	-1.843389158	0.368249983	-5.005809211	5.56E-07	2.44E-06	Gm13889
ENSMUSG00000026694	144.5897204	-1.496708553	0.299091876	-5.004176557	5.61E-07	2.46E-06	Mettl13
ENSMUSG00000022099	3672.63451	-0.39865511	0.079702242	-5.001805444	5.68E-07	2.49E-06	Dmtn
ENSMUSG00000028955	356.0810989	1.048289308	0.209661511	4.999912976	5.74E-07	2.52E-06	Vamp3
ENSMUSG00000001150	758.4541192	-0.873168796	0.17465146	-4.999493243	5.75E-07	2.52E-06	Mcm3ap
ENSMUSG00000042831	338.6915429	1.082901972	0.216601489	4.999513051	5.75E-07	2.52E-06	Alkbh6
ENSMUSG00000036206	329.4483359	-1.202527196	0.240539124	-4.9992998	5.75E-07	2.52E-06	Sh3bp4
ENSMUSG00000034686	95.93425885	-1.762601657	0.35265096	-4.998147902	5.79E-07	2.54E-06	Prr7
ENSMUSG00000021824	759.2746472	-0.590753867	0.118230257	-4.996638602	5.83E-07	2.56E-06	Ap3m1
ENSMUSG00000064347	16.95253698	8.286348881	1.658643921	4.995857627	5.86E-07	2.57E-06	mt-Ta
ENSMUSG00000042079	1375.418205	-0.494943537	0.099135886	-4.992576946	5.96E-07	2.61E-06	Hnrnpf
ENSMUSG00000024537	154.3484071	-1.567768896	0.314036522	-4.992313904	5.97E-07	2.61E-06	Psmg2
ENSMUSG00000039096	355.2447314	1.019084328	0.204140909	4.99206325	5.97E-07	2.62E-06	Rsad1
ENSMUSG00000027006	832.7843067	-0.661146856	0.132444562	-4.991876204	5.98E-07	2.62E-06	Dnajc10
ENSMUSG00000024560	245.7568525	-1.159807498	0.232363213	-4.991355926	6.00E-07	2.62E-06	Cxxc1
ENSMUSG00000032359	48.82158304	3.529473465	0.707190654	4.990837256	6.01E-07	2.63E-06	Ctsh
ENSMUSG00000031732	392.1126552	-0.777266871	0.155741372	-4.990753985	6.01E-07	2.63E-06	Phlpp2
ENSMUSG00000027667	182.4705967	-1.599790247	0.320586398	-4.990200009	6.03E-07	2.64E-06	Zfp639
ENSMUSG00000050471	131.2975595	-1.705289232	0.341729783	-4.990168596	6.03E-07	2.64E-06	Fam118b
ENSMUSG00000021375	593.2473199	0.649454279	0.130149963	4.99004583	6.04E-07	2.64E-06	Kif13a
ENSMUSG00000024659	80.86145729	2.610590729	0.523205268	4.989610941	6.05E-07	2.64E-06	Anxa1
ENSMUSG00000078190	14.28552208	8.043472646	1.612083856	4.989487747	6.05E-07	2.65E-06	Dnm3os
ENSMUSG00000018433	300.1335708	-0.914245015	0.183242987	-4.989249693	6.06E-07	2.65E-06	Nol11
ENSMUSG00000090364	58.76033107	2.079366837	0.416784412	4.989070556	6.07E-07	2.65E-06	Gm3043
ENSMUSG00000032177	1215.565767	0.527680729	0.105771261	4.988885665	6.07E-07	2.65E-06	Pde4a
ENSMUSG00000042447	179.9409364	-1.375365622	0.275696189	-4.98870016	6.08E-07	2.65E-06	Mios
ENSMUSG00000057182	905.1454934	-0.778622607	0.156089006	-4.988324447	6.09E-07	2.66E-06	Scn3a
ENSMUSG00000022427	1357.172324	0.508572476	0.101970343	4.98745479	6.12E-07	2.67E-06	Tomm22
ENSMUSG00000056158	305.4545534	-0.958498538	0.192219047	-4.986490954	6.15E-07	2.68E-06	Car10
ENSMUSG00000114945	11.99518332	7.791460012	1.562811209	4.985541418	6.18E-07	2.70E-06	Gm48265
ENSMUSG00000109028	12.68790135	7.870831359	1.578829326	4.985232558	6.19E-07	2.70E-06	Gm35842
ENSMUSG00000020358	2250.742684	-0.451761275	0.090622947	-4.985064939	6.19E-07	2.70E-06	Hnrnpab
ENSMUSG00000058159	10.98361431	7.660552975	1.536734756	4.98495459	6.20E-07	2.70E-06	T2
ENSMUSG00000051768	274.5981323	-1.271707665	0.255130621	-4.984535615	6.21E-07	2.71E-06	Xrcc1
ENSMUSG00000070284	147.9669803	-1.313340356	0.263500848	-4.984197842	6.22E-07	2.71E-06	Gmppb
ENSMUSG00000037361	471.1035475	-0.790838764	0.158678231	-4.983914661	6.23E-07	2.71E-06	Sf3b6
ENSMUSG00000063902	194.6338564	-1.349708017	0.270811673	-4.983935882	6.23E-07	2.71E-06	Gm7964
ENSMUSG00000107770	102.0411749	-1.729888611	0.347115264	-4.983614347	6.24E-07	2.72E-06	Gm44126
ENSMUSG00000054404	16.23398759	5.773832014	1.158894391	4.982189971	6.29E-07	2.74E-06	Slfn5
ENSMUSG00000012535	2020.190642	0.439433696	0.088227423	4.980692854	6.34E-07	2.76E-06	Tnpo3
ENSMUSG00000015143	726.4071703	-0.907480652	0.182207113	-4.980489722	6.34E-07	2.76E-06	Actn1
ENSMUSG00000029141	388.5931029	-0.885432331	0.177833147	-4.97900615	6.39E-07	2.78E-06	Slc4a1ap
ENSMUSG00000095403	1185.514091	0.68991458	0.138575145	4.978631494	6.40E-07	2.79E-06	Gm21092
ENSMUSG00000035984	258.9035287	1.158735086	0.23277607	4.977896066	6.43E-07	2.80E-06	Nme5
ENSMUSG00000068749	1231.934975	-0.715026055	0.143653643	-4.977430714	6.44E-07	2.80E-06	Psma5
ENSMUSG00000057672	1348.36757	0.551576985	0.110831094	4.976734984	6.47E-07	2.81E-06	Pkn1
ENSMUSG00000004707	20.7631445	6.097174584	1.225212201	4.976423334	6.48E-07	2.82E-06	Ly9
ENSMUSG00000071723	337.7701964	-1.141984326	0.22948946	-4.976195096	6.48E-07	2.82E-06	Gspt2
ENSMUSG00000069892	18.77367178	5.948536647	1.195797108	4.974536738	6.54E-07	2.84E-06	9930111J21Rik2
ENSMUSG00000029817	533.7823472	-0.810494154	0.162954434	-4.973747152	6.57E-07	2.85E-06	Tra2a
ENSMUSG00000019772	203.3329949	-1.56168587	0.313996668	-4.973574664	6.57E-07	2.86E-06	Vip
ENSMUSG00000060802	1023.079723	0.757810058	0.15238311	4.973058091	6.59E-07	2.86E-06	B2m
ENSMUSG00000071035	442.4683942	-1.176821894	0.236681493	-4.972175396	6.62E-07	2.87E-06	Gm5499
ENSMUSG00000022415	9917.391289	-0.318409476	0.064051305	-4.971162987	6.66E-07	2.89E-06	Syngr1
ENSMUSG00000031285	5933.893185	0.319661632	0.064306583	4.970900574	6.66E-07	2.89E-06	Dcx
ENSMUSG00000047656	161.9265313	1.245738675	0.250687222	4.969294673	6.72E-07	2.92E-06	Trpt1
ENSMUSG00000037771	1289.854342	-0.622729195	0.125325112	-4.968909935	6.73E-07	2.92E-06	Slc32a1
ENSMUSG00000038984	362.0810595	-0.826085397	0.16625087	-4.968908728	6.73E-07	2.92E-06	Tspyl5
ENSMUSG00000031790	599.4315158	-0.708933934	0.142709235	-4.967680846	6.78E-07	2.94E-06	Mmp15
ENSMUSG00000022110	1754.55746	0.502010781	0.101077045	4.966615129	6.81E-07	2.95E-06	Sucla2
ENSMUSG00000027804	596.0002965	-0.775302839	0.15612696	-4.965848542	6.84E-07	2.97E-06	Ppid
ENSMUSG00000061306	1992.868295	0.54409364	0.109574902	4.965495113	6.85E-07	2.97E-06	Slc38a10
ENSMUSG00000093908	94.80700933	1.521631584	0.306458522	4.965212175	6.86E-07	2.97E-06	Gm5784
ENSMUSG00000022906	86.66321938	1.932593759	0.389296305	4.964325975	6.89E-07	2.99E-06	Parp9
ENSMUSG00000026209	707.2478249	-0.64479674	0.129895607	-4.963961118	6.91E-07	2.99E-06	Dnpep
ENSMUSG00000022257	213.9950872	-1.138773328	0.229470804	-4.962606616	6.96E-07	3.01E-06	Laptm4b
ENSMUSG00000063108	200.5692634	-1.193505802	0.240521987	-4.96214844	6.97E-07	3.02E-06	Zfp26
ENSMUSG00000055835	172.0698703	-1.308075235	0.263729699	-4.959908715	7.05E-07	3.05E-06	Zfp1
ENSMUSG00000039428	433.0088371	-0.898449382	0.181188953	-4.958632227	7.10E-07	3.07E-06	Tmem135
ENSMUSG00000037935	1035.456831	-0.559824029	0.112913801	-4.957976985	7.12E-07	3.08E-06	Smarce1
ENSMUSG00000036885	292.0030054	-0.966715643	0.194993225	-4.957688367	7.13E-07	3.09E-06	Arhgef26
ENSMUSG00000042185	255.9730103	-1.104360108	0.222828275	-4.956104014	7.19E-07	3.11E-06	Nfrkb
ENSMUSG00000062590	367.945669	-0.9463519	0.19097385	-4.955400441	7.22E-07	3.12E-06	Armc9
ENSMUSG00000026867	1489.743897	-0.607185214	0.122534911	-4.955201813	7.23E-07	3.12E-06	Gapvd1
ENSMUSG00000032217	435.7192327	-0.84810047	0.171156769	-4.95510915	7.23E-07	3.13E-06	Rnf111
ENSMUSG00000034973	458.5502719	-0.880365242	0.177720667	-4.953645845	7.28E-07	3.15E-06	Dop1a
ENSMUSG00000063931	286.43256	-1.184253273	0.239077499	-4.953428392	7.29E-07	3.15E-06	Pepd
ENSMUSG00000035456	486.8803392	-0.987818522	0.199430508	-4.953196646	7.30E-07	3.15E-06	Prdm8
ENSMUSG00000038544	342.0148909	0.821268248	0.165882151	4.950913897	7.39E-07	3.19E-06	Inip
ENSMUSG00000059878	316.0100356	-0.977417856	0.197490025	-4.94920115	7.45E-07	3.22E-06	Zfp422
ENSMUSG00000035963	36.22521726	2.521233576	0.509555637	4.947906362	7.50E-07	3.24E-06	Odf3l2
ENSMUSG00000027940	3905.462042	-0.314722606	0.063615317	-4.94727718	7.53E-07	3.25E-06	Tpm3
ENSMUSG00000022914	1737.045886	0.551149171	0.111415065	4.946810109	7.54E-07	3.26E-06	Brwd1
ENSMUSG00000045790	344.4922824	-0.892469915	0.180456152	-4.945633091	7.59E-07	3.28E-06	Ccdc149
ENSMUSG00000038845	1538.906619	-0.498908775	0.100884022	-4.945369614	7.60E-07	3.28E-06	Phb
ENSMUSG00000102135	34.35397162	2.90787377	0.587995831	4.94539862	7.60E-07	3.28E-06	Gm37108
ENSMUSG00000032316	631.9293953	-0.77001943	0.15570733	-4.945299823	7.60E-07	3.28E-06	Clk3
ENSMUSG00000022231	710.048056	0.601485337	0.121727804	4.941232151	7.76E-07	3.35E-06	Sema5a
ENSMUSG00000039270	1453.743523	-0.58641696	0.118685151	-4.940946328	7.77E-07	3.35E-06	Megf9
ENSMUSG00000001418	383.137635	-0.921614736	0.186535649	-4.940689581	7.78E-07	3.36E-06	Glmp
ENSMUSG00000024424	162.101492	-1.353763605	0.274039453	-4.940031782	7.81E-07	3.37E-06	Ttc39c
ENSMUSG00000030471	215.6660545	-1.601919933	0.324330936	-4.939152442	7.85E-07	3.38E-06	Zdhhc13
ENSMUSG00000009394	10328.6561	0.283685746	0.057439436	4.938867174	7.86E-07	3.38E-06	Syn2
ENSMUSG00000025235	655.0692183	-0.724263098	0.146658792	-4.938422639	7.88E-07	3.39E-06	Bbs4
ENSMUSG00000035666	1170.739685	0.468488232	0.094890061	4.937168628	7.93E-07	3.41E-06	Gtf3c4
ENSMUSG00000021598	581.8010841	-0.685542787	0.138870433	-4.936564046	7.95E-07	3.42E-06	Med10
ENSMUSG00000068917	200.2631979	-1.45450692	0.294680472	-4.935878201	7.98E-07	3.43E-06	Clk2
ENSMUSG00000033111	298.4181266	1.17442923	0.23806327	4.933265139	8.09E-07	3.48E-06	3830406C13Rik
ENSMUSG00000071855	162.3885749	-1.360618122	0.275869437	-4.932108958	8.13E-07	3.50E-06	Ccdc112
ENSMUSG00000035235	95.52286459	-2.099701032	0.425756974	-4.931689115	8.15E-07	3.51E-06	Trim13
ENSMUSG00000071052	81.90912974	1.922460319	0.389824059	4.931610239	8.16E-07	3.51E-06	Rpl7a-ps5
ENSMUSG00000028800	270.2160004	-1.155058607	0.234262079	-4.930625609	8.20E-07	3.52E-06	Hdac1
ENSMUSG00000036275	1251.69864	-0.556991443	0.112977679	-4.930101681	8.22E-07	3.53E-06	9530068E07Rik
ENSMUSG00000032178	1050.930435	-0.523522842	0.106194118	-4.929866681	8.23E-07	3.54E-06	Ilf3
ENSMUSG00000089714	153.8674959	1.298499081	0.26339455	4.929863137	8.23E-07	3.54E-06	Gm16092
ENSMUSG00000020832	170.6489758	-1.296267201	0.26294764	-4.929754072	8.23E-07	3.54E-06	Eral1
ENSMUSG00000022761	2172.620461	0.45723871	0.092750346	4.929779044	8.23E-07	3.54E-06	Lztr1
ENSMUSG00000008206	651.9627507	-0.682197032	0.138398722	-4.929214818	8.26E-07	3.55E-06	Cers4
ENSMUSG00000027977	418.0241036	-0.961968698	0.195247653	-4.926915559	8.35E-07	3.59E-06	Ndst3
ENSMUSG00000021660	2294.240871	0.356047515	0.072283605	4.925702239	8.41E-07	3.61E-06	Btf3
ENSMUSG00000082196	17.58576689	5.476347829	1.111883693	4.925288378	8.42E-07	3.62E-06	Gm14231
ENSMUSG00000028669	1050.925024	0.618443002	0.125592795	4.92419171	8.47E-07	3.63E-06	Pithd1
ENSMUSG00000083367	200.369158	-1.133524341	0.230202565	-4.924030015	8.48E-07	3.64E-06	Gm8806
ENSMUSG00000028741	272.5740069	-0.967990709	0.196593702	-4.923813439	8.49E-07	3.64E-06	Mrto4
ENSMUSG00000026965	1094.265908	-0.563350282	0.114417151	-4.923652397	8.49E-07	3.64E-06	Anapc2
ENSMUSG00000054408	406.2042898	-1.046643893	0.212597666	-4.923120333	8.52E-07	3.65E-06	Spcs3
ENSMUSG00000091239	11.71872925	7.755160675	1.575922593	4.921028933	8.61E-07	3.69E-06	Vmn2r76
ENSMUSG00000074671	505.5286409	-0.98346206	0.199928189	-4.919076517	8.70E-07	3.73E-06	Tspyl3
ENSMUSG00000020687	396.713797	-0.936382041	0.190375703	-4.918600572	8.72E-07	3.74E-06	Cdc27
ENSMUSG00000024446	318.9920597	0.937036407	0.19051764	4.918370856	8.73E-07	3.74E-06	Rpp21
ENSMUSG00000059552	144.8660847	-1.364180903	0.27736814	-4.918304245	8.73E-07	3.74E-06	Trp53
ENSMUSG00000045210	755.98972	-0.724476694	0.147339516	-4.91705629	8.79E-07	3.76E-06	Vcpip1
ENSMUSG00000041548	145.5779656	1.453001193	0.295513193	4.916874188	8.79E-07	3.77E-06	Hspb8
ENSMUSG00000030759	663.0985616	-0.67066393	0.136445222	-4.915261369	8.87E-07	3.80E-06	Far1
ENSMUSG00000029676	98.5940822	-1.612564136	0.328112747	-4.914664701	8.89E-07	3.81E-06	Pot1a
ENSMUSG00000026466	267.921892	0.943240436	0.192019913	4.912201153	9.01E-07	3.85E-06	Tor1aip1
ENSMUSG00000052248	86.38899461	1.805047886	0.367501214	4.911678701	9.03E-07	3.86E-06	Zeb2os
ENSMUSG00000003344	1564.349682	0.585600337	0.119304071	4.908469021	9.18E-07	3.93E-06	Btbd2
ENSMUSG00000117858	11.46152119	7.725838393	1.574329756	4.907382564	9.23E-07	3.95E-06	AC166172.2
ENSMUSG00000042604	264.1209084	-1.068220825	0.21771308	-4.906553279	9.27E-07	3.96E-06	Kcna4
ENSMUSG00000024780	1146.104871	0.527779369	0.107626909	4.903786345	9.40E-07	4.02E-06	Cdc37l1
ENSMUSG00000031935	207.4059826	-1.433436961	0.29242076	-4.901967151	9.49E-07	4.06E-06	Med17
ENSMUSG00000020412	337.7368335	-0.840585718	0.171510719	-4.901068123	9.53E-07	4.07E-06	Ascc2
ENSMUSG00000027071	55.04437427	2.205609562	0.450097002	4.900298276	9.57E-07	4.09E-06	P2rx3
ENSMUSG00000117585	73.48490756	2.270969381	0.463754412	4.896922433	9.73E-07	4.16E-06	AC147227.1
ENSMUSG00000024926	679.1901989	-0.607866474	0.124140933	-4.896583745	9.75E-07	4.16E-06	Kat5
ENSMUSG00000004980	4910.996749	-0.387196881	0.079105558	-4.894686191	9.85E-07	4.20E-06	Hnrnpa2b1
ENSMUSG00000034908	1200.247591	-0.516227518	0.105472741	-4.894416431	9.86E-07	4.21E-06	Sidt2
ENSMUSG00000041020	1280.354202	-0.511555436	0.104554579	-4.892711952	9.95E-07	4.24E-06	Map7d2
ENSMUSG00000025369	4686.099288	0.277073924	0.056634492	4.892317682	9.97E-07	4.25E-06	Smarcc2
ENSMUSG00000029554	154.7506084	-1.326803276	0.271214277	-4.892084933	9.98E-07	4.26E-06	Mad1l1
ENSMUSG00000003974	277.3594025	-0.93729737	0.191604122	-4.891843457	9.99E-07	4.26E-06	Grm3
ENSMUSG00000057177	4870.536238	0.356396509	0.072889488	4.889546063	1.01E-06	4.31E-06	Gsk3a
ENSMUSG00000059810	560.6920938	0.729874363	0.14928847	4.889020325	1.01E-06	4.32E-06	Rgs3
ENSMUSG00000081752	1051.103783	0.609674784	0.124730234	4.88794709	1.02E-06	4.34E-06	Sms-ps
ENSMUSG00000027384	791.5640291	0.653150759	0.133699283	4.885222599	1.03E-06	4.40E-06	Ndufaf5
ENSMUSG00000062110	212.9911012	-1.104219819	0.226034436	-4.885184033	1.03E-06	4.40E-06	Scfd2
ENSMUSG00000080198	37.78802081	3.003674755	0.614844536	4.885258925	1.03E-06	4.40E-06	Gm13573
ENSMUSG00000021313	1039.499525	-0.764671168	0.156537828	-4.884896997	1.03E-06	4.41E-06	Ryr2
ENSMUSG00000015968	484.7634106	-0.880936668	0.18034796	-4.884650033	1.04E-06	4.41E-06	Cacna1d
ENSMUSG00000038502	1572.497188	-0.459144954	0.09399908	-4.884568601	1.04E-06	4.41E-06	Ptov1
ENSMUSG00000006463	217.4428198	-1.166083349	0.238731504	-4.884497138	1.04E-06	4.41E-06	Zdhhc24
ENSMUSG00000039356	220.6160751	-1.212284482	0.248243162	-4.883455697	1.04E-06	4.44E-06	Exosc2
ENSMUSG00000113237	24.15460486	3.925924841	0.804054614	4.88265943	1.05E-06	4.45E-06	Gm6109
ENSMUSG00000000631	3225.338118	0.394861255	0.080882124	4.88193479	1.05E-06	4.47E-06	Myo18a
ENSMUSG00000030780	184.4016315	-1.272530808	0.260713099	-4.880962301	1.06E-06	4.49E-06	BC017158
ENSMUSG00000042826	547.2514993	0.845832189	0.173291474	4.880979819	1.06E-06	4.49E-06	Fgf11
ENSMUSG00000016619	508.3506469	-0.732567581	0.150227359	-4.876392589	1.08E-06	4.59E-06	Nup50
ENSMUSG00000000296	276.6335567	0.935110041	0.191852782	4.874102071	1.09E-06	4.65E-06	Tpd52l1
ENSMUSG00000035754	1290.920488	0.557075211	0.114321275	4.872891843	1.10E-06	4.67E-06	Wdr18
ENSMUSG00000042570	378.2342308	-0.842318758	0.172867915	-4.872614784	1.10E-06	4.68E-06	Mier2
ENSMUSG00000036315	107.718467	-1.739869074	0.357225788	-4.870502439	1.11E-06	4.73E-06	Znrd1
ENSMUSG00000027199	532.5478373	-0.703184796	0.144444636	-4.868195961	1.13E-06	4.78E-06	Gatm
ENSMUSG00000031012	1966.386794	0.41753925	0.085775852	4.867794843	1.13E-06	4.79E-06	Cask
ENSMUSG00000003421	424.0635829	-0.830003807	0.170519022	-4.867514476	1.13E-06	4.80E-06	Nosip
ENSMUSG00000028621	106.7712787	1.55936807	0.320365553	4.867464854	1.13E-06	4.80E-06	Cyb5rl
ENSMUSG00000112569	10.47051142	7.591099939	1.559868014	4.866501442	1.14E-06	4.82E-06	Gm33111
ENSMUSG00000040383	459.5511515	-0.835978841	0.171793496	-4.866184459	1.14E-06	4.83E-06	Aqr
ENSMUSG00000041852	2199.291825	0.378938561	0.077873919	4.866052292	1.14E-06	4.83E-06	Tcf20
ENSMUSG00000042303	702.6502753	-0.785380985	0.161399251	-4.866075766	1.14E-06	4.83E-06	Sgsm3
ENSMUSG00000049571	48.08939993	2.782742856	0.571951474	4.865347817	1.14E-06	4.85E-06	Cfap46
ENSMUSG00000005397	124.3682405	2.482729687	0.510414894	4.864140362	1.15E-06	4.87E-06	Nid1
ENSMUSG00000033096	463.9611355	-1.085677448	0.223251791	-4.86301787	1.16E-06	4.90E-06	Apmap
ENSMUSG00000079297	1002.411583	0.634998981	0.130605238	4.86197176	1.16E-06	4.93E-06	Gm2223
ENSMUSG00000033099	635.9918006	0.59548353	0.122586357	4.857665618	1.19E-06	5.03E-06	Nol12
ENSMUSG00000046865	578.0067693	-0.647045365	0.133251256	-4.855829374	1.20E-06	5.08E-06	Fbl
ENSMUSG00000090246	144.3368684	1.214174489	0.250061918	4.855495391	1.20E-06	5.09E-06	Gm17017
ENSMUSG00000021457	44.74037491	2.206423848	0.454442811	4.855228856	1.20E-06	5.09E-06	Syk
ENSMUSG00000002325	304.0862511	-1.103790002	0.227363669	-4.854733414	1.21E-06	5.10E-06	Irf9
ENSMUSG00000106568	26.64604437	3.805544328	0.783881945	4.854741649	1.21E-06	5.10E-06	Gm42814
ENSMUSG00000029095	531.5858482	-0.777172165	0.160091627	-4.854545993	1.21E-06	5.11E-06	Ablim2
ENSMUSG00000031563	931.0269685	0.618533349	0.127479012	4.85204064	1.22E-06	5.17E-06	Wwc2
ENSMUSG00000028848	38.60735631	-2.77334688	0.571627799	-4.851665518	1.22E-06	5.18E-06	Gpn2
ENSMUSG00000038271	210.586637	-1.291971049	0.266314038	-4.851306595	1.23E-06	5.19E-06	Iffo1
ENSMUSG00000028525	911.5056668	-0.827711012	0.170638676	-4.850664762	1.23E-06	5.20E-06	Pde4b
