gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000049800	271.8659694	-0.742115169	0.227811211	-3.257588444	0.001123632	0.003280106	Sertad2
ENSMUSG00000030980	1525.545427	0.335215139	0.102987596	3.254907884	0.001134291	0.003310765	Knop1
ENSMUSG00000025369	3900.660723	0.258753216	0.079507357	3.254456266	0.001136097	0.003315576	Smarcc2
ENSMUSG00000054404	9.454882439	3.606294708	1.108125155	3.254411013	0.001136278	0.003315646	Slfn5
ENSMUSG00000055298	6.092496538	6.94996007	2.135997827	3.253729935	0.001139005	0.003322688	Ctsj
ENSMUSG00000099890	6.092496538	6.94996007	2.135997827	3.253729935	0.001139005	0.003322688	Gm28262
ENSMUSG00000023971	158.5292999	-0.882410223	0.271206989	-3.253641164	0.001139361	0.003323267	Rrp36
ENSMUSG00000091894	23.4594145	2.447531995	0.752309929	3.253355964	0.001140505	0.003326146	Gm3030
ENSMUSG00000021703	656.8293447	0.476662133	0.146529084	3.253020632	0.001141852	0.003329614	Serinc5
ENSMUSG00000039005	11.83726572	2.976100676	0.914930473	3.252816213	0.001142674	0.003331551	Tlr4
ENSMUSG00000034792	5.499116888	5.817905618	1.788735564	3.252524148	0.001143849	0.003334516	Gna15
ENSMUSG00000028010	92.68024108	-1.407947281	0.432891651	-3.252424196	0.001144251	0.003335229	Gar1
ENSMUSG00000084025	7.601130468	6.291493857	1.934505506	3.252249135	0.001144956	0.003336824	Gm6276
ENSMUSG00000018930	7.804109111	4.800591162	1.476511438	3.251306451	0.00114876	0.003347447	Ccl4
ENSMUSG00000024507	385.0871004	-0.689960245	0.212234872	-3.250927793	0.001150291	0.003351447	Hsd17b4
ENSMUSG00000030161	6911.338746	0.310697921	0.095598814	3.250018583	0.001153975	0.003361717	Gabarapl1
ENSMUSG00000000605	3310.95537	0.281870498	0.08673404	3.249825544	0.001154758	0.003363191	Clcn4
ENSMUSG00000029922	2189.754397	-0.304606483	0.093732482	-3.249743063	0.001155093	0.003363191	Mkrn1
ENSMUSG00000087344	16.83480767	2.597768264	0.799376618	3.249742619	0.001155095	0.003363191	Gm15627
ENSMUSG00000094127	6.097752143	6.951131071	2.138982544	3.249737166	0.001155117	0.003363191	G530012D18Rik
ENSMUSG00000037640	277.9292786	-0.808138175	0.248702446	-3.249417879	0.001156415	0.003366505	Zfp60
ENSMUSG00000061062	50.7913697	-1.747700897	0.537877452	-3.24925481	0.001157078	0.003367971	Gm10093
ENSMUSG00000073569	169.5443042	0.977940718	0.300986116	3.249122354	0.001157617	0.003369076	Gm10540
ENSMUSG00000032252	401.2306449	-0.850112628	0.261680536	-3.248665877	0.001159476	0.003373782	Glce
ENSMUSG00000104659	6.392436603	7.019424118	2.160722379	3.248646928	0.001159553	0.003373782	Gm43619
ENSMUSG00000043587	188.1828486	-0.879410432	0.270721745	-3.248392304	0.001160591	0.003376338	Pxylp1
ENSMUSG00000103034	4385.797971	0.300073104	0.092400451	3.247528569	0.00116412	0.003386137	Gm8797
ENSMUSG00000057691	214.9071132	-0.743406398	0.228935143	-3.247235821	0.001165318	0.003389156	Zfp746
ENSMUSG00000083783	9.322644347	4.006277769	1.234009061	3.24655458	0.00116811	0.00339681	Gm12739
ENSMUSG00000049988	12.00175834	3.649973519	1.124438952	3.246039736	0.001170225	0.003402491	Lrrc25
ENSMUSG00000000223	475.6332851	0.538202027	0.165809429	3.245907239	0.00117077	0.003403607	Drp2
ENSMUSG00000028478	2321.138481	-0.323363859	0.099633515	-3.245532981	0.00117231	0.003407615	Clta
ENSMUSG00000041939	1456.426828	0.361846056	0.111501151	3.245222607	0.001173588	0.003410862	Mvk
ENSMUSG00000045282	49.84049945	1.513954436	0.46652378	3.245181702	0.001173757	0.003410883	Tmem86b
ENSMUSG00000046178	441.2578035	-0.611130608	0.188329435	-3.245008443	0.001174471	0.00341249	Nxph1
ENSMUSG00000025651	2321.48009	0.37676882	0.116112846	3.244850449	0.001175123	0.003413915	Uqcrc1
ENSMUSG00000050605	120.7751954	-1.059401662	0.326516811	-3.244554721	0.001176344	0.003416992	Zfp61
ENSMUSG00000044268	101.644162	1.082755679	0.333788607	3.243836539	0.001179314	0.003425148	Gm4895
ENSMUSG00000027829	124.8073137	-1.241997389	0.382896775	-3.243687252	0.001179932	0.003426473	Ccnl1
ENSMUSG00000021432	59.62783509	-1.851552895	0.571156806	-3.241759313	0.001187943	0.003449262	Slc35b3
ENSMUSG00000034959	7.427269557	5.362572942	1.654301211	3.241594037	0.001188632	0.003450788	Rubcnl
ENSMUSG00000028677	1315.968431	0.484221782	0.149390231	3.241321594	0.001189769	0.003453614	Rnf220
ENSMUSG00000041439	992.4205178	-0.424047447	0.130833992	-3.241110659	0.00119065	0.003455696	Mfsd6
ENSMUSG00000021822	24.44344344	2.261399492	0.697764592	3.240920389	0.001191445	0.003457528	Plau
ENSMUSG00000030761	293.7200456	0.938366453	0.289551516	3.240758211	0.001192123	0.003459021	Myo7a
ENSMUSG00000031959	464.8357507	-0.608777992	0.187880101	-3.240247317	0.001194261	0.003464749	Wdr59
ENSMUSG00000001847	3908.939021	-0.247785636	0.076495508	-3.239218131	0.001198579	0.00347671	Rac1
ENSMUSG00000026436	291.2602699	0.852206886	0.263092887	3.239186339	0.001198712	0.00347671	Elk4
ENSMUSG00000097728	20.62836608	2.510447403	0.775162787	3.238606712	0.001201151	0.003483304	Gm26840
ENSMUSG00000034055	174.344726	0.891192769	0.275190485	3.238457788	0.001201778	0.003484645	Phka1
ENSMUSG00000042846	123.5360815	-0.984697883	0.304114365	-3.237919662	0.001204047	0.003490746	Lrrtm3
ENSMUSG00000042942	74.54634583	-1.472072081	0.454700398	-3.237455008	0.00120601	0.003495956	Greb1l
ENSMUSG00000025161	57.97865371	-1.516520539	0.468439055	-3.237391336	0.001206279	0.003496256	Slc16a3
ENSMUSG00000104833	23.01633127	2.85976079	0.883464686	3.236983703	0.001208003	0.003500774	Gm42489
ENSMUSG00000083378	7.233289918	7.198602404	2.225319581	3.234862293	0.001217014	0.003526404	Gm13196
ENSMUSG00000073267	5.990333863	6.927065568	2.141523359	3.234643946	0.001217945	0.003527651	Gm1993
ENSMUSG00000093923	5.990333863	6.927065568	2.141523359	3.234643946	0.001217945	0.003527651	Gm5935
ENSMUSG00000096137	5.990333863	6.927065568	2.141523359	3.234643946	0.001217945	0.003527651	Gm14527
ENSMUSG00000040836	514.4939922	0.468298667	0.144781479	3.234520541	0.001218472	0.003528692	Gpr161
ENSMUSG00000057068	17.21785771	2.515678622	0.777806198	3.234325758	0.001219303	0.003530616	Fam47e
ENSMUSG00000039865	8.325894426	4.151338819	1.283846635	3.233516143	0.001222764	0.003540154	Slc44a3
ENSMUSG00000028223	56.5271276	1.587189373	0.490949477	3.232897574	0.001225415	0.003547342	Decr1
ENSMUSG00000114104	5.831854688	5.90439851	1.826526499	3.232583001	0.001226765	0.003550764	Gm47585
ENSMUSG00000100964	4.845693983	6.619895896	2.048096858	3.232218179	0.001228332	0.003554814	Gm29503
ENSMUSG00000108027	4.784293975	6.603092288	2.043082098	3.231927045	0.001229584	0.00355795	Gm44271
ENSMUSG00000029130	134.7388217	0.92287759	0.285558162	3.231837551	0.00122997	0.003558577	Rnf32
ENSMUSG00000091679	4.783011808	6.602769059	2.043162349	3.231641902	0.001230812	0.003560527	Vmn2r96
ENSMUSG00000007564	11355.747	-0.251477043	0.077825143	-3.231308471	0.001232249	0.003563708	Ppp2r1a
ENSMUSG00000117850	6.044684086	6.93928321	2.147510408	3.231315287	0.001232219	0.003563708	AC124557.1
ENSMUSG00000078348	418.5651296	0.702466264	0.217421158	3.230901122	0.001234006	0.003568302	Sf3b5
ENSMUSG00000032350	277.1375336	-0.651310883	0.201641291	-3.230047172	0.001237698	0.003578488	Gclc
ENSMUSG00000027401	123.0934384	-1.131811974	0.350495867	-3.229173527	0.001241485	0.003588947	Tgm3
ENSMUSG00000079224	652.7305784	0.675275152	0.209125105	3.229048722	0.001242027	0.003590023	Gm6565
ENSMUSG00000025068	318.7114602	-0.724586162	0.224403881	-3.228937741	0.001242509	0.003590535	Gsto1
ENSMUSG00000104225	5.951365376	6.918272342	2.14258992	3.228929753	0.001242544	0.003590535	4930517L18Rik
ENSMUSG00000022112	179.9013718	-0.939345754	0.290959096	-3.228446078	0.001244647	0.00359612	Gpc5
ENSMUSG00000032078	383.4408557	-0.678513826	0.210215447	-3.227706789	0.001247868	0.003604837	Zpr1
ENSMUSG00000102624	4.874151261	6.627602137	2.053367012	3.227675374	0.001248005	0.003604837	Gm37059
ENSMUSG00000005804	1380.939477	0.372575358	0.11543402	3.22760446	0.001248315	0.003605237	Bloc1s6
ENSMUSG00000109658	14.69049815	3.479326577	1.07801926	3.227518009	0.001248692	0.003605834	Gm45660
ENSMUSG00000046192	28.03040233	1.948410966	0.603699448	3.227451958	0.00124898	0.003606174	Iqub
ENSMUSG00000062742	10.42306517	3.443587302	1.06723548	3.226642447	0.001252519	0.003615897	Gm5239
ENSMUSG00000002635	125.5545479	-0.953755625	0.295652597	-3.225933523	0.001255625	0.00362437	Pdcd2l
ENSMUSG00000107903	5.968029279	6.922047862	2.146104486	3.225401142	0.001257963	0.003630126	Gm43930
ENSMUSG00000111059	5.968029279	6.922047862	2.146104486	3.225401142	0.001257963	0.003630126	Gm33838
ENSMUSG00000024742	109.7529336	-1.443613526	0.447583144	-3.225352756	0.001258175	0.003630244	Fen1
ENSMUSG00000104671	26.46032983	2.122052602	0.657940096	3.225297584	0.001258418	0.003630448	Gm43062
ENSMUSG00000066392	1717.896328	-0.460451664	0.142787494	-3.224733855	0.001260898	0.003637107	Nrxn3
ENSMUSG00000059183	66.29089517	-1.665208278	0.516392732	-3.224693487	0.001261076	0.003637124	Mtfmt
ENSMUSG00000028642	19.18394695	2.684260595	0.832775813	3.22326916	0.001267364	0.00365476	Tmem269
ENSMUSG00000063931	254.7126092	-0.879447353	0.272862423	-3.223043117	0.001268365	0.003657147	Pepd
ENSMUSG00000032359	43.55936943	1.994102941	0.618732422	3.222884192	0.001269069	0.003658677	Ctsh
ENSMUSG00000024414	388.066567	0.610590159	0.189460961	3.222775582	0.00126955	0.003659566	Mrpl27
ENSMUSG00000045326	6.498535422	6.060553887	1.880885726	3.222180807	0.001272188	0.003666671	Fndc7
ENSMUSG00000024841	461.1437664	0.584168204	0.181336962	3.221451364	0.001275431	0.003675516	Eif1ad
ENSMUSG00000061273	437.6526588	-0.546125536	0.169532483	-3.221362229	0.001275828	0.003676158	Mmgt1
ENSMUSG00000107012	6.431020013	7.027664777	2.181727972	3.221146205	0.00127679	0.003678429	4930528J11Rik
ENSMUSG00000039748	7.210432154	-5.441683595	1.689534235	-3.220818781	0.001278249	0.003682132	Exo1
ENSMUSG00000003721	162.4442104	-0.934513494	0.290181043	-3.220449838	0.001279896	0.003686372	Insig2
ENSMUSG00000092086	128.5315193	1.071428398	0.332801231	3.219424385	0.001284482	0.003699078	Gm6793
ENSMUSG00000036054	1674.057225	-0.352582988	0.109531627	-3.219006204	0.001286357	0.003703972	Sugp2
ENSMUSG00000113416	7.151783421	-5.429677699	1.686785121	-3.218950435	0.001286607	0.003704188	Gm49328
ENSMUSG00000033306	65.8755254	1.502548569	0.466873756	3.218318766	0.001289444	0.00371185	Lpp
ENSMUSG00000040061	24.28989465	2.391753975	0.743348587	3.217540221	0.001292949	0.003721432	Plcb2
ENSMUSG00000107578	24.27933527	2.219952523	0.690017305	3.21724181	0.001294295	0.003724798	Gm32536
ENSMUSG00000036957	296.0098667	-0.971720705	0.302059592	-3.216983438	0.001295461	0.003727646	Lrfn3
ENSMUSG00000025024	217.0845461	-0.740508204	0.230205536	-3.216726304	0.001296622	0.003730481	Smndc1
ENSMUSG00000113775	12.32514482	3.666389347	1.139844268	3.216570412	0.001297327	0.003732	Gm48027
ENSMUSG00000087286	6.819230573	5.180721799	1.610700102	3.216440971	0.001297912	0.003733176	Gm9013
ENSMUSG00000044700	875.9874883	-0.528221533	0.164227982	-3.216391784	0.001298135	0.003733308	Tmem201
ENSMUSG00000054199	873.3183544	-0.544675711	0.169346804	-3.216332989	0.001298401	0.003733565	Gon4l
ENSMUSG00000105979	5.963158751	6.920914342	2.152077996	3.215921706	0.001300263	0.003738411	Gm43411
ENSMUSG00000028975	344.6226134	-0.828958747	0.257801123	-3.215497044	0.001302188	0.003742928	Pex14
ENSMUSG00000046387	110.4781276	-1.070390754	0.332881958	-3.215526489	0.001302055	0.003742928	Pcdhb17
ENSMUSG00000060843	23.94951766	2.467689154	0.767915342	3.213491146	0.001311318	0.003768658	Ctnna3
ENSMUSG00000107148	6.113518956	6.954672061	2.164260906	3.213416664	0.001311659	0.003769124	Gm42888
ENSMUSG00000036916	84.65571319	-1.161635909	0.361724372	-3.211384135	0.001320972	0.003795371	Zfp280c
ENSMUSG00000024325	90.58005075	-1.160443567	0.361417793	-3.210809183	0.001323618	0.003802456	Ring1
ENSMUSG00000059842	124.5698248	-1.002855176	0.312347689	-3.210701439	0.001324114	0.003803364	Zfp341
ENSMUSG00000035045	135.3245451	-0.952648905	0.296731456	-3.21047495	0.001325158	0.003805426	Zc3h12b
ENSMUSG00000110236	6.183364861	5.073839921	1.580405266	3.210467612	0.001325192	0.003805426	Gm40493
ENSMUSG00000081126	187.211709	0.888017182	0.27671008	3.209197083	0.001331062	0.003821763	Gm15784
ENSMUSG00000038241	472.5794249	0.767670354	0.239233787	3.208870969	0.001332573	0.003825581	Cep250
ENSMUSG00000049686	52.87768412	-2.022999001	0.630449345	-3.208820844	0.001332805	0.003825728	Orai1
ENSMUSG00000056427	471.941528	-0.54293914	0.169205196	-3.208761631	0.00133308	0.003825996	Slit3
ENSMUSG00000026664	124.2066284	1.107852027	0.345298302	3.208391179	0.001334798	0.003830408	Phyh
ENSMUSG00000026925	108.2188722	-1.253731999	0.390786611	-3.208226598	0.001335562	0.003832081	Inpp5e
ENSMUSG00000038239	12.76142915	-4.349048763	1.355652299	-3.208085706	0.001336217	0.003833438	Hrc
ENSMUSG00000057572	137.2834957	0.995929624	0.310460504	3.207910864	0.001337029	0.003835249	Zbtb8os
ENSMUSG00000116138	65.80626487	1.330063968	0.414864671	3.206018877	0.001345852	0.003860032	C030006K11Rik
ENSMUSG00000032512	764.26659	-0.445827899	0.139080625	-3.205535632	0.001348114	0.003865995	Wdr48
ENSMUSG00000019979	544.9336703	-0.467597339	0.145884418	-3.205258976	0.00134941	0.003869188	Apaf1
ENSMUSG00000022619	3613.707792	0.308866786	0.096369562	3.20502428	0.001350511	0.003871819	Mapk8ip2
ENSMUSG00000023191	78.75229998	1.16841531	0.364579242	3.204832245	0.001351412	0.003873877	P3h3
ENSMUSG00000014164	654.2703748	0.447201068	0.139567812	3.204184847	0.001354455	0.003882073	Klhl3
ENSMUSG00000089699	6.060962912	6.942972742	2.167125776	3.203770089	0.001356407	0.003887142	Gm1992
ENSMUSG00000036931	7.239490049	-5.447852007	1.70065614	-3.203382434	0.001358235	0.003891851	Nfkbid
ENSMUSG00000118012	27.36439763	1.892728798	0.590878691	3.203244298	0.001358887	0.003893191	AC158975.2
ENSMUSG00000078134	235.4145391	-0.746384866	0.233017892	-3.203122554	0.001359461	0.003894309	Gm12355
ENSMUSG00000073489	13.15945255	3.064851001	0.957030705	3.202458379	0.0013626	0.003902771	Ifi204
ENSMUSG00000022812	2731.669013	-0.371365077	0.11597407	-3.202138868	0.001364112	0.003906573	Gsk3b
ENSMUSG00000036948	389.5991903	-0.742116528	0.231760907	-3.20207811	0.0013644	0.003906868	BC037034
ENSMUSG00000074280	626.6129803	0.503871951	0.157413933	3.200936175	0.001369819	0.003921853	Gm6166
ENSMUSG00000038046	105.7047819	-1.104810977	0.345163971	-3.200829371	0.001370327	0.003922775	Mrm3
ENSMUSG00000022750	1208.482165	-0.418687993	0.130808636	-3.200767224	0.001370622	0.00392309	Klhl22
ENSMUSG00000028883	184.8243163	-0.990818138	0.309590624	-3.200413909	0.001372304	0.003927371	Sema3a
ENSMUSG00000040016	142.5749785	-1.005518985	0.314214063	-3.200108154	0.00137376	0.003931008	Ptger3
ENSMUSG00000031297	101.9645075	-1.200624335	0.375206339	-3.199904191	0.001374733	0.003933258	Slc7a3
ENSMUSG00000024566	982.956776	-0.4312225	0.134796856	-3.199054594	0.001378791	0.003944334	Atp9b
ENSMUSG00000022557	583.6129374	-0.598563398	0.187164305	-3.198063844	0.001383536	0.003957375	Bop1
ENSMUSG00000026198	7.067749102	-5.412588312	1.692758211	-3.197496415	0.001386261	0.003964632	Abcb6
ENSMUSG00000021908	406.1343101	-0.666725871	0.208518636	-3.197440212	0.001386532	0.003964869	Gm6768
ENSMUSG00000020412	207.3499575	-0.886482808	0.277263262	-3.197260257	0.001387397	0.003966806	Ascc2
ENSMUSG00000082280	5.727512755	5.880731455	1.839435631	3.197030304	0.001388503	0.003969433	Gm5847
ENSMUSG00000105107	9.439300713	4.311233335	1.348836409	3.196261093	0.001392211	0.003979493	Gm43412
ENSMUSG00000054434	67.37069653	-1.289559266	0.403480174	-3.196090785	0.001393033	0.003981304	Tmem120b
ENSMUSG00000000759	243.7968943	-0.974411024	0.304921318	-3.19561463	0.001395333	0.003987341	Tubgcp3
ENSMUSG00000037343	292.7596937	-0.683224716	0.213813059	-3.195430252	0.001396225	0.00398935	Taf2
ENSMUSG00000038070	162.483993	0.928259077	0.290571881	3.194593622	0.001400279	0.00400039	Cntln
ENSMUSG00000104315	8.809431066	4.513786572	1.413479173	3.193387393	0.001406142	0.004016597	Gm37906
ENSMUSG00000037608	1053.300481	-0.542932707	0.170020562	-3.193335571	0.001406394	0.004016776	Bclaf1
ENSMUSG00000059089	12.70456264	4.790717351	1.500426587	3.192903533	0.0014085	0.004022246	Fcgr4
ENSMUSG00000025645	24.79171439	-2.294291538	0.718634805	-3.19256947	0.00141013	0.004026358	Ccdc51
ENSMUSG00000025608	150.2259415	-1.137192015	0.356346354	-3.19125481	0.001416563	0.004044179	Podxl
ENSMUSG00000021886	5.993025133	6.927691259	2.170902128	3.1911578	0.001417039	0.004044958	Gpr65
ENSMUSG00000059751	150.4430351	1.195122706	0.374514998	3.191121087	0.001417219	0.004044958	Rps3a3
ENSMUSG00000020020	6.11877456	6.955867393	2.180189696	3.190487235	0.001420331	0.004052747	Usp44
ENSMUSG00000077643	6.11877456	6.955867393	2.180189696	3.190487235	0.001420331	0.004052747	Gm24985
ENSMUSG00000025076	110.5843869	-1.01617846	0.318548188	-3.190030575	0.001422577	0.004058571	Casp7
ENSMUSG00000038384	475.3798898	-0.501638869	0.157253848	-3.189994232	0.001422756	0.004058571	Setd1b
ENSMUSG00000080966	17.17765823	2.728951846	0.85563046	3.18940474	0.001425661	0.004066309	Gm6263
ENSMUSG00000025511	262.606627	-0.67663225	0.212162724	-3.18921362	0.001426604	0.004068449	Tspan4
ENSMUSG00000029307	7.024867799	-5.404102412	1.694967433	-3.188322269	0.00143101	0.004080462	Dmp1
ENSMUSG00000008575	738.5511561	0.593341756	0.186136251	3.18767436	0.00143422	0.004088512	Nfib
ENSMUSG00000092448	34.98228352	2.364373584	0.74171982	3.187690987	0.001434137	0.004088512	Gm20387
ENSMUSG00000051705	73.94222367	-1.330594866	0.417682371	-3.185662019	0.001444232	0.0041165	Senp8
ENSMUSG00000096986	4.882483213	6.629930984	2.081224246	3.185591844	0.001444582	0.004116943	4930509E16Rik
ENSMUSG00000112774	4.195310132	6.413371955	2.013463828	3.185243194	0.001446324	0.004121351	Gm36041
ENSMUSG00000034341	3462.59007	-0.256526145	0.080546825	-3.184807659	0.001448502	0.004127002	Wbp2
ENSMUSG00000031765	374.3288663	0.562972191	0.176774545	3.184690362	0.00144909	0.004128118	Mt1
ENSMUSG00000081272	4268.910401	0.268223005	0.084241545	3.183975372	0.001452674	0.004137771	Gm13509
ENSMUSG00000002602	171.7261163	0.910819993	0.286076519	3.183833455	0.001453386	0.004139242	Axl
ENSMUSG00000041817	599.9618936	-0.4634811	0.145581262	-3.18365903	0.001454262	0.004141179	Fam169a
ENSMUSG00000095253	248.8075542	-0.785094778	0.246635135	-3.183223579	0.001456451	0.004146853	Zfp799
ENSMUSG00000003299	293.1584773	-0.735129366	0.231027258	-3.182002733	0.001462604	0.004163812	Mrpl4
ENSMUSG00000104785	4.86581931	6.625395441	2.082200285	3.181920341	0.001463021	0.004164436	Gm31121
ENSMUSG00000107433	5.935983639	6.914712769	2.173998278	3.180643167	0.001469485	0.004182274	Gm43882
ENSMUSG00000039358	10.39561948	3.964448068	1.246712992	3.179920393	0.001473155	0.004192155	Drd5
ENSMUSG00000042790	832.6459561	-0.558298351	0.175576105	-3.179808266	0.001473725	0.004193213	Rnf214
ENSMUSG00000028102	118.7542118	-1.013066153	0.318717692	-3.178568929	0.00148004	0.004210047	Pex11b
ENSMUSG00000038518	566.2658559	-0.481629277	0.151522797	-3.178592832	0.001479918	0.004210047	Jarid2
ENSMUSG00000026694	154.3189836	-0.82968256	0.261049143	-3.178261952	0.001481608	0.00421394	Mettl13
ENSMUSG00000024383	185.0718799	-0.901252507	0.283573902	-3.178192707	0.001481962	0.00421438	Map3k2
ENSMUSG00000025195	109.9979099	-1.023501077	0.322100101	-3.177586948	0.001485062	0.004222626	Dnmbp
ENSMUSG00000102881	14.18341745	3.059362698	0.962967205	3.177016497	0.001487986	0.004230371	Gm3807
ENSMUSG00000030257	7397.397898	0.198352558	0.06243903	3.176739877	0.001489406	0.004233838	Srgap3
ENSMUSG00000109619	5.790762294	6.876618341	2.164753658	3.17662858	0.001489977	0.004234894	Gm45672
ENSMUSG00000024800	63.99436439	-1.349442344	0.424924985	-3.175718989	0.001494657	0.004247622	Rpp30
ENSMUSG00000022876	5.909705618	6.908721119	2.175524634	3.175657499	0.001494973	0.004247952	Samsn1
ENSMUSG00000029283	61.46860284	-1.523410969	0.479748118	-3.175439179	0.001496099	0.004250578	Cdc7
ENSMUSG00000028437	455.6517253	-0.562924374	0.177369899	-3.173731151	0.00150493	0.004275094	Ubap1
ENSMUSG00000118281	6.436275617	7.028840284	2.215338936	3.172805826	0.001509735	0.004288166	AC165951.5
ENSMUSG00000018395	1101.225803	-0.405459374	0.127795956	-3.172708967	0.001510238	0.00428902	Kif3a
ENSMUSG00000020745	7324.132811	0.337525724	0.106385471	3.172667477	0.001510454	0.004289057	Pafah1b1
ENSMUSG00000031672	2382.107393	-0.334961937	0.105588972	-3.172319315	0.001512266	0.004293049	Got2
ENSMUSG00000032327	62.71430559	1.337096118	0.421485314	3.172343313	0.001512141	0.004293049	Stra6
ENSMUSG00000028744	102.1300963	-1.187057527	0.374401278	-3.170548815	0.001521513	0.004318717	Pqlc2
ENSMUSG00000085599	5.796017898	6.877851992	2.169383669	3.17041752	0.0015222	0.004319509	Gm13449
ENSMUSG00000108266	9.99373877	3.923639315	1.237570436	3.170437174	0.001522097	0.004319509	Gm5305
ENSMUSG00000030752	20.05772214	-2.507891538	0.791098724	-3.170137254	0.001523669	0.004323098	Kdm8
ENSMUSG00000110564	6.419611714	7.025292253	2.216149284	3.170044683	0.001524155	0.004323895	Gm45697
ENSMUSG00000057440	55.28941921	1.489254337	0.469837231	3.169723979	0.001525838	0.004328089	Mpp7
ENSMUSG00000114931	40.87234558	2.083383154	0.657305559	3.169580911	0.001526589	0.004329639	Gm32256
ENSMUSG00000111740	6.001357085	6.929571394	2.186726006	3.168925313	0.001530037	0.004338834	Gm49783
ENSMUSG00000068964	570.7914068	0.6855488	0.216388852	3.168133626	0.00153421	0.004350084	Gm6361
ENSMUSG00000058997	423.9456309	0.751354456	0.237182673	3.167830289	0.001535811	0.004354041	Vwa8
ENSMUSG00000092021	15.245363	3.113231244	0.983173433	3.166512784	0.001542786	0.00437264	Gbp11
ENSMUSG00000097750	28.02826894	1.834473409	0.579332185	3.16653115	0.001542688	0.00437264	Gm4673
ENSMUSG00000025153	5571.01255	-0.288654601	0.091160727	-3.166435924	0.001543193	0.004373209	Fasn
ENSMUSG00000036242	256.1263866	-0.713610413	0.225377348	-3.166291641	0.001543959	0.004374792	Armh4
ENSMUSG00000027861	17.81109302	4.571023986	1.44377986	3.166011739	0.001545446	0.004378417	Casq2
ENSMUSG00000048330	751.1239739	-0.445955217	0.14086747	-3.165778567	0.001546685	0.004381341	Ric3
ENSMUSG00000101610	8.380904456	4.919768938	1.554163907	3.165540595	0.001547951	0.004384339	Gm7560
ENSMUSG00000103916	5.769739877	6.871712443	2.170976542	3.165263333	0.001549427	0.004387931	Gm38071
ENSMUSG00000089706	198.0690025	0.743647914	0.234969447	3.16487069	0.001551519	0.004393268	B230216N24Rik
ENSMUSG00000049086	240.2583838	-0.836426707	0.264304075	-3.164637955	0.00155276	0.004396194	Bmyc
ENSMUSG00000024805	116.2056545	1.134192104	0.358404447	3.164559239	0.00155318	0.004396795	Pcgf5
ENSMUSG00000023991	533.0382573	-0.534996041	0.169065432	-3.164431866	0.00155386	0.004397436	Foxp4
ENSMUSG00000106061	5.710519126	6.857735717	2.167152071	3.164399864	0.001554031	0.004397436	Gm43773
ENSMUSG00000112905	5.710519126	6.857735717	2.167152071	3.164399864	0.001554031	0.004397436	Gm47477
ENSMUSG00000085620	23.55354508	2.520840528	0.796656402	3.164275745	0.001554694	0.004398723	G630018N14Rik
ENSMUSG00000033697	624.4429981	-0.45384818	0.143432155	-3.164201073	0.001555093	0.004399263	Arhgap39
ENSMUSG00000050702	5.724106681	6.860946317	2.16875711	3.163538363	0.001558638	0.004408701	4930563M21Rik
ENSMUSG00000030905	969.6518809	0.520851041	0.164676357	3.162876882	0.001562184	0.004418139	Crym
ENSMUSG00000020372	1917.084651	0.333190717	0.105367443	3.162179011	0.001565933	0.004428149	Rack1
ENSMUSG00000023439	5.69693157	6.854519027	2.167983997	3.161701856	0.001568501	0.004434818	Gnb3
ENSMUSG00000027589	323.8521991	-0.698095521	0.220815439	-3.161443438	0.001569893	0.004438161	Pcmtd2
ENSMUSG00000020061	29.92911137	2.663626969	0.842645416	3.161029442	0.001572126	0.004443879	Mybpc1
ENSMUSG00000048429	731.0356118	-0.492480715	0.155813232	-3.160711756	0.001573842	0.004448133	Timm29
ENSMUSG00000022312	1350.882944	0.393094771	0.124374871	3.160564264	0.001574639	0.004449196	Eif3h
ENSMUSG00000117959	7.021731567	-5.403503227	1.709651587	-3.160587377	0.001574514	0.004449196	AC122861.4
ENSMUSG00000114457	8.12557356	4.872888127	1.541867892	3.160379791	0.001575636	0.004451419	Gm36346
ENSMUSG00000028256	82.77830951	1.172491627	0.371071502	3.159745821	0.001579068	0.00446052	Odf2l
ENSMUSG00000051113	89.52709312	1.078564025	0.341390554	3.159325916	0.001581345	0.004466355	Fam71e1
ENSMUSG00000025937	113.4629562	-0.945090126	0.299167674	-3.159064991	0.001582762	0.004469161	Lactb2
ENSMUSG00000067713	183.4763996	-0.844873967	0.267442911	-3.159081556	0.001582672	0.004469161	Prkag1
ENSMUSG00000037826	194.3024447	0.718620082	0.227515639	3.158552464	0.001585548	0.004476429	Ppm1k
ENSMUSG00000049823	133.7255757	0.831979177	0.263480975	3.157644214	0.001590495	0.004489798	Zbtb12
ENSMUSG00000097859	4.559726551	6.531618349	2.068612502	3.157487612	0.00159135	0.004491611	Gm26601
ENSMUSG00000037296	261.8591655	-0.78968055	0.250147814	-3.156855693	0.001594802	0.004500755	Lsm1
ENSMUSG00000045107	63.17397735	-1.326300253	0.420160941	-3.156648143	0.001595938	0.004503358	Saysd1
ENSMUSG00000047603	137.5867112	-0.921709823	0.292014132	-3.156387724	0.001597364	0.004506779	Zfp235
ENSMUSG00000028894	304.1099901	-0.666251867	0.211111145	-3.155929387	0.001599876	0.004513264	Inpp5b
